外层,外层名,快照,source,n,内层,内层名,条数,占比%,95CI低%,95CI高%
CONTACT_BRANCH_LOOKUP,查询机构联系方式、网点信息及号码归属,助手随机1k,assistant_random,34,53,中国银行服务信息查询,1,2.94,0.52,14.92
CONTACT_BRANCH_LOOKUP,查询机构联系方式、网点信息及号码归属,助手随机1k,assistant_random,34,22,查询科技股与科创板信息,1,2.94,0.52,14.92
CONTACT_BRANCH_LOOKUP,查询机构联系方式、网点信息及号码归属,助手随机1k,assistant_random,34,17,查询保险公司信息,1,2.94,0.52,14.92
CONTACT_BRANCH_LOOKUP,查询机构联系方式、网点信息及号码归属,助手随机1k,assistant_random,34,45,查询股份公司及股票信息,1,2.94,0.52,14.92
CONTACT_BRANCH_LOOKUP,查询机构联系方式、网点信息及号码归属,助手随机1k,assistant_random,34,21,保险公司电话查询,1,2.94,0.52,14.92
CONTACT_BRANCH_LOOKUP,查询机构联系方式、网点信息及号码归属,助手随机1k,assistant_random,34,54,建设银行网点与服务查询,1,2.94,0.52,14.92
CONTACT_BRANCH_LOOKUP,查询机构联系方式、网点信息及号码归属,助手随机1k,assistant_random,34,14,个人征信报告查询与影响咨询,1,2.94,0.52,14.92
PAGE_NAV,打开目标页面或获取官方应用入口,助手随机1k,assistant_random,12,52,下载安装金融类App,8,66.67,39.06,86.19
PAGE_NAV,打开目标页面或获取官方应用入口,助手随机1k,assistant_random,12,10,查询转账与账户业务可行性,2,16.67,4.7,44.8
PAGE_NAV,打开目标页面或获取官方应用入口,助手随机1k,assistant_random,12,24,证券股吧查询,1,8.33,1.49,35.39
PAGE_NAV,打开目标页面或获取官方应用入口,助手随机1k,assistant_random,12,53,中国银行服务信息查询,1,8.33,1.49,35.39
ENTITY_IDENTITY_CHECK,确认或反查标的代码与名称对应,助手随机1k,assistant_random,5,11,查询金融术语含义,1,20.0,3.62,62.45
ENTITY_IDENTITY_CHECK,确认或反查标的代码与名称对应,助手随机1k,assistant_random,5,52,下载安装金融类App,1,20.0,3.62,62.45
ENTITY_IDENTITY_CHECK,确认或反查标的代码与名称对应,助手随机1k,assistant_random,5,31,查询财经门户与市场行情,1,20.0,3.62,62.45
ENTITY_IDENTITY_CHECK,确认或反查标的代码与名称对应,助手随机1k,assistant_random,5,22,查询科技股与科创板信息,1,20.0,3.62,62.45
ENTITY_IDENTITY_CHECK,确认或反查标的代码与名称对应,助手随机1k,assistant_random,5,64,查询金融业务数值与代码,1,20.0,3.62,62.45
RESOLVE_BARE_ENTITY,解析裸非可报价名称,助手随机1k,assistant_random,17,31,查询财经门户与市场行情,3,17.65,6.19,41.03
RESOLVE_BARE_ENTITY,解析裸非可报价名称,助手随机1k,assistant_random,17,7,基金净值查询,3,17.65,6.19,41.03
RESOLVE_BARE_ENTITY,解析裸非可报价名称,助手随机1k,assistant_random,17,49,银行信息查询,2,11.76,3.29,34.34
RESOLVE_BARE_ENTITY,解析裸非可报价名称,助手随机1k,assistant_random,17,11,查询金融术语含义,2,11.76,3.29,34.34
RESOLVE_BARE_ENTITY,解析裸非可报价名称,助手随机1k,assistant_random,17,72,金融代码查询,1,5.88,1.05,26.98
RESOLVE_BARE_ENTITY,解析裸非可报价名称,助手随机1k,assistant_random,17,30,股票行情与选股建议查询,1,5.88,1.05,26.98
RESOLVE_BARE_ENTITY,解析裸非可报价名称,助手随机1k,assistant_random,17,17,查询保险公司信息,1,5.88,1.05,26.98
RESOLVE_BARE_ENTITY,解析裸非可报价名称,助手随机1k,assistant_random,17,18,查询保险相关业务,1,5.88,1.05,26.98
RESOLVE_BARE_ENTITY,解析裸非可报价名称,助手随机1k,assistant_random,17,35,货币兑换金额换算查询,1,5.88,1.05,26.98
RESOLVE_BARE_ENTITY,解析裸非可报价名称,助手随机1k,assistant_random,17,15,查询借款平台正规性,1,5.88,1.05,26.98
RESOLVE_BARE_ENTITY,解析裸非可报价名称,助手随机1k,assistant_random,17,13,花呗操作查询,1,5.88,1.05,26.98
TXN_ISSUE,排查账户与交易异常,助手随机1k,assistant_random,22,10,查询转账与账户业务可行性,9,40.91,23.26,61.27
TXN_ISSUE,排查账户与交易异常,助手随机1k,assistant_random,22,48,银行卡业务查询与办理指导,2,9.09,2.53,27.82
TXN_ISSUE,排查账户与交易异常,助手随机1k,assistant_random,22,12,金融业务操作与问题处理方法查询,2,9.09,2.53,27.82
TXN_ISSUE,排查账户与交易异常,助手随机1k,assistant_random,22,11,查询金融术语含义,2,9.09,2.53,27.82
TXN_ISSUE,排查账户与交易异常,助手随机1k,assistant_random,22,8,查询贷款信息,2,9.09,2.53,27.82
TXN_ISSUE,排查账户与交易异常,助手随机1k,assistant_random,22,71,查询价格与金额,1,4.55,0.81,21.8
TXN_ISSUE,排查账户与交易异常,助手随机1k,assistant_random,22,50,农业银行及农村信用社服务信息查询,1,4.55,0.81,21.8
TXN_ISSUE,排查账户与交易异常,助手随机1k,assistant_random,22,43,支付方式使用与设置查询,1,4.55,0.81,21.8
TXN_ISSUE,排查账户与交易异常,助手随机1k,assistant_random,22,55,银行客服电话查询,1,4.55,0.81,21.8
TXN_ISSUE,排查账户与交易异常,助手随机1k,assistant_random,22,49,银行信息查询,1,4.55,0.81,21.8
COMPARISON_DECISION,比较两个金融对象并给出取舍,助手随机1k,assistant_random,21,49,银行信息查询,5,23.81,10.63,45.09
COMPARISON_DECISION,比较两个金融对象并给出取舍,助手随机1k,assistant_random,21,30,股票行情与选股建议查询,4,19.05,7.67,40.0
COMPARISON_DECISION,比较两个金融对象并给出取舍,助手随机1k,assistant_random,21,31,查询财经门户与市场行情,2,9.52,2.65,28.91
COMPARISON_DECISION,比较两个金融对象并给出取舍,助手随机1k,assistant_random,21,18,查询保险相关业务,2,9.52,2.65,28.91
COMPARISON_DECISION,比较两个金融对象并给出取舍,助手随机1k,assistant_random,21,65,计算存贷款利息,1,4.76,0.85,22.67
COMPARISON_DECISION,比较两个金融对象并给出取舍,助手随机1k,assistant_random,21,13,花呗操作查询,1,4.76,0.85,22.67
COMPARISON_DECISION,比较两个金融对象并给出取舍,助手随机1k,assistant_random,21,66,金融行情数据查询,1,4.76,0.85,22.67
COMPARISON_DECISION,比较两个金融对象并给出取舍,助手随机1k,assistant_random,21,44,支付宝相关操作查询,1,4.76,0.85,22.67
COMPARISON_DECISION,比较两个金融对象并给出取舍,助手随机1k,assistant_random,21,22,查询科技股与科创板信息,1,4.76,0.85,22.67
COMPARISON_DECISION,比较两个金融对象并给出取舍,助手随机1k,assistant_random,21,19,车险购买与理赔咨询,1,4.76,0.85,22.67
COMPARISON_DECISION,比较两个金融对象并给出取舍,助手随机1k,assistant_random,21,70,查询定期存款利率,1,4.76,0.85,22.67
COMPARISON_DECISION,比较两个金融对象并给出取舍,助手随机1k,assistant_random,21,67,贷款月供计算,1,4.76,0.85,22.67
ENTITY_VERIFY,核验机构平台与金融信息来源的真伪资质,助手随机1k,assistant_random,9,17,查询保险公司信息,2,22.22,6.32,54.74
ENTITY_VERIFY,核验机构平台与金融信息来源的真伪资质,助手随机1k,assistant_random,9,19,车险购买与理赔咨询,2,22.22,6.32,54.74
ENTITY_VERIFY,核验机构平台与金融信息来源的真伪资质,助手随机1k,assistant_random,9,72,金融代码查询,1,11.11,1.99,43.5
ENTITY_VERIFY,核验机构平台与金融信息来源的真伪资质,助手随机1k,assistant_random,9,8,查询贷款信息,1,11.11,1.99,43.5
ENTITY_VERIFY,核验机构平台与金融信息来源的真伪资质,助手随机1k,assistant_random,9,21,保险公司电话查询,1,11.11,1.99,43.5
ENTITY_VERIFY,核验机构平台与金融信息来源的真伪资质,助手随机1k,assistant_random,9,15,查询借款平台正规性,1,11.11,1.99,43.5
ENTITY_VERIFY,核验机构平台与金融信息来源的真伪资质,助手随机1k,assistant_random,9,10,查询转账与账户业务可行性,1,11.11,1.99,43.5
DEBT_DISTRESS,处理逾期催收与还款困境,助手随机1k,assistant_random,1,17,查询保险公司信息,1,100.0,20.65,100.0
SEEK_CREDIT_WORKAROUND,寻找绕征信借款或评估征信修复,助手随机1k,assistant_random,2,15,查询借款平台正规性,1,50.0,9.45,90.55
SEEK_CREDIT_WORKAROUND,寻找绕征信借款或评估征信修复,助手随机1k,assistant_random,2,14,个人征信报告查询与影响咨询,1,50.0,9.45,90.55
STATUS_DECODE,解读粘贴的提示与界面状态,助手随机1k,assistant_random,1,48,银行卡业务查询与办理指导,1,100.0,20.65,100.0
QUOTE_LOOKUP,查询可报价品种实时行情与价格,助手语音头部1k,assistant_voice_top,700,25,查询股票信息,202,28.86,25.62,32.32
QUOTE_LOOKUP,查询可报价品种实时行情与价格,助手语音头部1k,assistant_voice_top,700,0,股票代码查询,72,10.29,8.25,12.76
QUOTE_LOOKUP,查询可报价品种实时行情与价格,助手语音头部1k,assistant_voice_top,700,27,查询市场行情,55,7.86,6.09,10.09
QUOTE_LOOKUP,查询可报价品种实时行情与价格,助手语音头部1k,assistant_voice_top,700,58,查询黄金价格,44,6.29,4.72,8.33
QUOTE_LOOKUP,查询可报价品种实时行情与价格,助手语音头部1k,assistant_voice_top,700,28,股指行情查询,31,4.43,3.14,6.22
QUOTE_LOOKUP,查询可报价品种实时行情与价格,助手语音头部1k,assistant_voice_top,700,45,查询股份公司及股票信息,29,4.14,2.9,5.89
QUOTE_LOOKUP,查询可报价品种实时行情与价格,助手语音头部1k,assistant_voice_top,700,23,科技类股票信息查询,28,4.0,2.78,5.72
QUOTE_LOOKUP,查询可报价品种实时行情与价格,助手语音头部1k,assistant_voice_top,700,30,股票行情与选股建议查询,25,3.57,2.43,5.22
QUOTE_LOOKUP,查询可报价品种实时行情与价格,助手语音头部1k,assistant_voice_top,700,62,查询金价,22,3.14,2.08,4.71
QUOTE_LOOKUP,查询可报价品种实时行情与价格,助手语音头部1k,assistant_voice_top,700,6,查询股票代码与指数信息,19,2.71,1.74,4.2
QUOTE_LOOKUP,查询可报价品种实时行情与价格,助手语音头部1k,assistant_voice_top,700,46,查询股份股票及股吧信息,18,2.57,1.63,4.03
QUOTE_LOOKUP,查询可报价品种实时行情与价格,助手语音头部1k,assistant_voice_top,700,63,查询价格走势图,17,2.43,1.52,3.85
QUOTE_LOOKUP,查询可报价品种实时行情与价格,助手语音头部1k,assistant_voice_top,700,1,查询300开头股票代码与行情,16,2.29,1.41,3.68
QUOTE_LOOKUP,查询可报价品种实时行情与价格,助手语音头部1k,assistant_voice_top,700,60,市场价格行情查询,15,2.14,1.3,3.51
QUOTE_LOOKUP,查询可报价品种实时行情与价格,助手语音头部1k,assistant_voice_top,700,26,查询个股股票行情与股吧讨论,15,2.14,1.3,3.51
QUOTE_LOOKUP,查询可报价品种实时行情与价格,助手语音头部1k,assistant_voice_top,700,59,实时行情查询,14,2.0,1.2,3.33
QUOTE_LOOKUP,查询可报价品种实时行情与价格,助手语音头部1k,assistant_voice_top,700,32,证券股票信息查询,13,1.86,1.09,3.15
QUOTE_LOOKUP,查询可报价品种实时行情与价格,助手语音头部1k,assistant_voice_top,700,72,金融代码查询,13,1.86,1.09,3.15
QUOTE_LOOKUP,查询可报价品种实时行情与价格,助手语音头部1k,assistant_voice_top,700,31,查询财经门户与市场行情,12,1.71,0.98,2.97
QUOTE_LOOKUP,查询可报价品种实时行情与价格,助手语音头部1k,assistant_voice_top,700,73,证券代码信息查询,8,1.14,0.58,2.24
QUOTE_LOOKUP,查询可报价品种实时行情与价格,助手语音头部1k,assistant_voice_top,700,2,证券代码信息查询,6,0.86,0.39,1.86
QUOTE_LOOKUP,查询可报价品种实时行情与价格,助手语音头部1k,assistant_voice_top,700,22,查询科技股与科创板信息,6,0.86,0.39,1.86
QUOTE_LOOKUP,查询可报价品种实时行情与价格,助手语音头部1k,assistant_voice_top,700,7,基金净值查询,4,0.57,0.22,1.46
QUOTE_LOOKUP,查询可报价品种实时行情与价格,助手语音头部1k,assistant_voice_top,700,53,中国银行服务信息查询,3,0.43,0.15,1.25
QUOTE_LOOKUP,查询可报价品种实时行情与价格,助手语音头部1k,assistant_voice_top,700,49,银行信息查询,2,0.29,0.08,1.04
QUOTE_LOOKUP,查询可报价品种实时行情与价格,助手语音头部1k,assistant_voice_top,700,16,查询人寿保险相关业务信息,2,0.29,0.08,1.04
QUOTE_LOOKUP,查询可报价品种实时行情与价格,助手语音头部1k,assistant_voice_top,700,71,查询价格与金额,2,0.29,0.08,1.04
QUOTE_LOOKUP,查询可报价品种实时行情与价格,助手语音头部1k,assistant_voice_top,700,50,农业银行及农村信用社服务信息查询,2,0.29,0.08,1.04
QUOTE_LOOKUP,查询可报价品种实时行情与价格,助手语音头部1k,assistant_voice_top,700,36,人民币及货币信息查询,1,0.14,0.03,0.8
QUOTE_LOOKUP,查询可报价品种实时行情与价格,助手语音头部1k,assistant_voice_top,700,64,查询金融业务数值与代码,1,0.14,0.03,0.8
QUOTE_LOOKUP,查询可报价品种实时行情与价格,助手语音头部1k,assistant_voice_top,700,68,利率查询与计算,1,0.14,0.03,0.8
QUOTE_LOOKUP,查询可报价品种实时行情与价格,助手语音头部1k,assistant_voice_top,700,66,金融行情数据查询,1,0.14,0.03,0.8
QUOTE_LOOKUP,查询可报价品种实时行情与价格,助手语音头部1k,assistant_voice_top,700,54,建设银行网点与服务查询,1,0.14,0.03,0.8
RESOLVE_BARE_ENTITY,解析裸非可报价名称,助手语音头部1k,assistant_voice_top,93,49,银行信息查询,19,20.43,13.49,29.72
RESOLVE_BARE_ENTITY,解析裸非可报价名称,助手语音头部1k,assistant_voice_top,93,31,查询财经门户与市场行情,11,11.83,6.73,19.95
RESOLVE_BARE_ENTITY,解析裸非可报价名称,助手语音头部1k,assistant_voice_top,93,32,证券股票信息查询,10,10.75,5.95,18.67
RESOLVE_BARE_ENTITY,解析裸非可报价名称,助手语音头部1k,assistant_voice_top,93,8,查询贷款信息,7,7.53,3.69,14.73
RESOLVE_BARE_ENTITY,解析裸非可报价名称,助手语音头部1k,assistant_voice_top,93,50,农业银行及农村信用社服务信息查询,5,5.38,2.32,11.97
RESOLVE_BARE_ENTITY,解析裸非可报价名称,助手语音头部1k,assistant_voice_top,93,21,保险公司电话查询,4,4.3,1.69,10.54
RESOLVE_BARE_ENTITY,解析裸非可报价名称,助手语音头部1k,assistant_voice_top,93,53,中国银行服务信息查询,3,3.23,1.1,9.06
RESOLVE_BARE_ENTITY,解析裸非可报价名称,助手语音头部1k,assistant_voice_top,93,16,查询人寿保险相关业务信息,3,3.23,1.1,9.06
RESOLVE_BARE_ENTITY,解析裸非可报价名称,助手语音头部1k,assistant_voice_top,93,18,查询保险相关业务,3,3.23,1.1,9.06
RESOLVE_BARE_ENTITY,解析裸非可报价名称,助手语音头部1k,assistant_voice_top,93,54,建设银行网点与服务查询,3,3.23,1.1,9.06
RESOLVE_BARE_ENTITY,解析裸非可报价名称,助手语音头部1k,assistant_voice_top,93,22,查询科技股与科创板信息,2,2.15,0.59,7.51
RESOLVE_BARE_ENTITY,解析裸非可报价名称,助手语音头部1k,assistant_voice_top,93,48,银行卡业务查询与办理指导,2,2.15,0.59,7.51
RESOLVE_BARE_ENTITY,解析裸非可报价名称,助手语音头部1k,assistant_voice_top,93,43,支付方式使用与设置查询,2,2.15,0.59,7.51
RESOLVE_BARE_ENTITY,解析裸非可报价名称,助手语音头部1k,assistant_voice_top,93,28,股指行情查询,2,2.15,0.59,7.51
RESOLVE_BARE_ENTITY,解析裸非可报价名称,助手语音头部1k,assistant_voice_top,93,13,花呗操作查询,2,2.15,0.59,7.51
RESOLVE_BARE_ENTITY,解析裸非可报价名称,助手语音头部1k,assistant_voice_top,93,44,支付宝相关操作查询,1,1.08,0.19,5.84
RESOLVE_BARE_ENTITY,解析裸非可报价名称,助手语音头部1k,assistant_voice_top,93,58,查询黄金价格,1,1.08,0.19,5.84
RESOLVE_BARE_ENTITY,解析裸非可报价名称,助手语音头部1k,assistant_voice_top,93,10,查询转账与账户业务可行性,1,1.08,0.19,5.84
RESOLVE_BARE_ENTITY,解析裸非可报价名称,助手语音头部1k,assistant_voice_top,93,27,查询市场行情,1,1.08,0.19,5.84
RESOLVE_BARE_ENTITY,解析裸非可报价名称,助手语音头部1k,assistant_voice_top,93,9,贷款提前还款查询,1,1.08,0.19,5.84
RESOLVE_BARE_ENTITY,解析裸非可报价名称,助手语音头部1k,assistant_voice_top,93,47,查询办理信用卡业务,1,1.08,0.19,5.84
RESOLVE_BARE_ENTITY,解析裸非可报价名称,助手语音头部1k,assistant_voice_top,93,34,查询美元兑日元汇率,1,1.08,0.19,5.84
RESOLVE_BARE_ENTITY,解析裸非可报价名称,助手语音头部1k,assistant_voice_top,93,17,查询保险公司信息,1,1.08,0.19,5.84
RESOLVE_BARE_ENTITY,解析裸非可报价名称,助手语音头部1k,assistant_voice_top,93,15,查询借款平台正规性,1,1.08,0.19,5.84
RESOLVE_BARE_ENTITY,解析裸非可报价名称,助手语音头部1k,assistant_voice_top,93,25,查询股票信息,1,1.08,0.19,5.84
RESOLVE_BARE_ENTITY,解析裸非可报价名称,助手语音头部1k,assistant_voice_top,93,7,基金净值查询,1,1.08,0.19,5.84
RESOLVE_BARE_ENTITY,解析裸非可报价名称,助手语音头部1k,assistant_voice_top,93,62,查询金价,1,1.08,0.19,5.84
RESOLVE_BARE_ENTITY,解析裸非可报价名称,助手语音头部1k,assistant_voice_top,93,30,股票行情与选股建议查询,1,1.08,0.19,5.84
RESOLVE_BARE_ENTITY,解析裸非可报价名称,助手语音头部1k,assistant_voice_top,93,68,利率查询与计算,1,1.08,0.19,5.84
RESOLVE_BARE_ENTITY,解析裸非可报价名称,助手语音头部1k,assistant_voice_top,93,52,下载安装金融类App,1,1.08,0.19,5.84
PAGE_NAV,打开目标页面或获取官方应用入口,助手语音头部1k,assistant_voice_top,21,24,证券股吧查询,10,47.62,28.34,67.63
PAGE_NAV,打开目标页面或获取官方应用入口,助手语音头部1k,assistant_voice_top,21,31,查询财经门户与市场行情,3,14.29,4.98,34.64
PAGE_NAV,打开目标页面或获取官方应用入口,助手语音头部1k,assistant_voice_top,21,27,查询市场行情,3,14.29,4.98,34.64
PAGE_NAV,打开目标页面或获取官方应用入口,助手语音头部1k,assistant_voice_top,21,44,支付宝相关操作查询,2,9.52,2.65,28.91
PAGE_NAV,打开目标页面或获取官方应用入口,助手语音头部1k,assistant_voice_top,21,58,查询黄金价格,1,4.76,0.85,22.67
PAGE_NAV,打开目标页面或获取官方应用入口,助手语音头部1k,assistant_voice_top,21,52,下载安装金融类App,1,4.76,0.85,22.67
PAGE_NAV,打开目标页面或获取官方应用入口,助手语音头部1k,assistant_voice_top,21,46,查询股份股票及股吧信息,1,4.76,0.85,22.67
FX_CONVERT,查询汇率并换算外币金额,助手语音头部1k,assistant_voice_top,74,33,查询人民币兑外币汇率,39,52.7,41.48,63.66
FX_CONVERT,查询汇率并换算外币金额,助手语音头部1k,assistant_voice_top,74,35,货币兑换金额换算查询,13,17.57,10.56,27.77
FX_CONVERT,查询汇率并换算外币金额,助手语音头部1k,assistant_voice_top,74,39,货币兑换查询,9,12.16,6.53,21.53
FX_CONVERT,查询汇率并换算外币金额,助手语音头部1k,assistant_voice_top,74,34,查询美元兑日元汇率,8,10.81,5.58,19.91
FX_CONVERT,查询汇率并换算外币金额,助手语音头部1k,assistant_voice_top,74,36,人民币及货币信息查询,2,2.7,0.74,9.33
FX_CONVERT,查询汇率并换算外币金额,助手语音头部1k,assistant_voice_top,74,71,查询价格与金额,1,1.35,0.24,7.27
FX_CONVERT,查询汇率并换算外币金额,助手语音头部1k,assistant_voice_top,74,53,中国银行服务信息查询,1,1.35,0.24,7.27
FX_CONVERT,查询汇率并换算外币金额,助手语音头部1k,assistant_voice_top,74,66,金融行情数据查询,1,1.35,0.24,7.27
OTHER_INTENT,其他非金融意图或无明确意图,助手语音头部1k,assistant_voice_top,16,29,蚂蚁庄园今日答案查询,7,43.75,23.1,66.82
OTHER_INTENT,其他非金融意图或无明确意图,助手语音头部1k,assistant_voice_top,16,31,查询财经门户与市场行情,2,12.5,3.5,36.02
OTHER_INTENT,其他非金融意图或无明确意图,助手语音头部1k,assistant_voice_top,16,10,查询转账与账户业务可行性,1,6.25,1.11,28.33
OTHER_INTENT,其他非金融意图或无明确意图,助手语音头部1k,assistant_voice_top,16,72,金融代码查询,1,6.25,1.11,28.33
OTHER_INTENT,其他非金融意图或无明确意图,助手语音头部1k,assistant_voice_top,16,34,查询美元兑日元汇率,1,6.25,1.11,28.33
OTHER_INTENT,其他非金融意图或无明确意图,助手语音头部1k,assistant_voice_top,16,59,实时行情查询,1,6.25,1.11,28.33
OTHER_INTENT,其他非金融意图或无明确意图,助手语音头部1k,assistant_voice_top,16,44,支付宝相关操作查询,1,6.25,1.11,28.33
OTHER_INTENT,其他非金融意图或无明确意图,助手语音头部1k,assistant_voice_top,16,18,查询保险相关业务,1,6.25,1.11,28.33
OTHER_INTENT,其他非金融意图或无明确意图,助手语音头部1k,assistant_voice_top,16,67,贷款月供计算,1,6.25,1.11,28.33
CONTACT_BRANCH_LOOKUP,查询机构联系方式、网点信息及号码归属,助手语音头部1k,assistant_voice_top,46,55,银行客服电话查询,20,43.48,30.21,57.75
CONTACT_BRANCH_LOOKUP,查询机构联系方式、网点信息及号码归属,助手语音头部1k,assistant_voice_top,46,21,保险公司电话查询,7,15.22,7.57,28.22
CONTACT_BRANCH_LOOKUP,查询机构联系方式、网点信息及号码归属,助手语音头部1k,assistant_voice_top,46,49,银行信息查询,6,13.04,6.12,25.67
CONTACT_BRANCH_LOOKUP,查询机构联系方式、网点信息及号码归属,助手语音头部1k,assistant_voice_top,46,54,建设银行网点与服务查询,4,8.7,3.43,20.32
CONTACT_BRANCH_LOOKUP,查询机构联系方式、网点信息及号码归属,助手语音头部1k,assistant_voice_top,46,47,查询办理信用卡业务,4,8.7,3.43,20.32
CONTACT_BRANCH_LOOKUP,查询机构联系方式、网点信息及号码归属,助手语音头部1k,assistant_voice_top,46,50,农业银行及农村信用社服务信息查询,3,6.52,2.24,17.5
CONTACT_BRANCH_LOOKUP,查询机构联系方式、网点信息及号码归属,助手语音头部1k,assistant_voice_top,46,53,中国银行服务信息查询,1,2.17,0.38,11.34
CONTACT_BRANCH_LOOKUP,查询机构联系方式、网点信息及号码归属,助手语音头部1k,assistant_voice_top,46,14,个人征信报告查询与影响咨询,1,2.17,0.38,11.34
VERDICT_QUESTION,对“是不是/是A还是B”给出裁决结论,助手语音头部1k,assistant_voice_top,6,30,股票行情与选股建议查询,3,50.0,18.76,81.24
VERDICT_QUESTION,对“是不是/是A还是B”给出裁决结论,助手语音头部1k,assistant_voice_top,6,29,蚂蚁庄园今日答案查询,1,16.67,3.01,56.35
VERDICT_QUESTION,对“是不是/是A还是B”给出裁决结论,助手语音头部1k,assistant_voice_top,6,70,查询定期存款利率,1,16.67,3.01,56.35
VERDICT_QUESTION,对“是不是/是A还是B”给出裁决结论,助手语音头部1k,assistant_voice_top,6,13,花呗操作查询,1,16.67,3.01,56.35
CONCEPT_EXPLAIN,解释金融术语与交易/业务规则,助手语音头部1k,assistant_voice_top,8,65,计算存贷款利息,2,25.0,7.15,59.07
CONCEPT_EXPLAIN,解释金融术语与交易/业务规则,助手语音头部1k,assistant_voice_top,8,28,股指行情查询,2,25.0,7.15,59.07
CONCEPT_EXPLAIN,解释金融术语与交易/业务规则,助手语音头部1k,assistant_voice_top,8,7,基金净值查询,1,12.5,2.24,47.09
CONCEPT_EXPLAIN,解释金融术语与交易/业务规则,助手语音头部1k,assistant_voice_top,8,49,银行信息查询,1,12.5,2.24,47.09
CONCEPT_EXPLAIN,解释金融术语与交易/业务规则,助手语音头部1k,assistant_voice_top,8,31,查询财经门户与市场行情,1,12.5,2.24,47.09
CONCEPT_EXPLAIN,解释金融术语与交易/业务规则,助手语音头部1k,assistant_voice_top,8,8,查询贷款信息,1,12.5,2.24,47.09
INVEST_ADVICE,请求个股买卖持有决策与涨跌预测,助手语音头部1k,assistant_voice_top,7,30,股票行情与选股建议查询,3,42.86,15.82,74.95
INVEST_ADVICE,请求个股买卖持有决策与涨跌预测,助手语音头部1k,assistant_voice_top,7,62,查询金价,1,14.29,2.57,51.31
INVEST_ADVICE,请求个股买卖持有决策与涨跌预测,助手语音头部1k,assistant_voice_top,7,71,查询价格与金额,1,14.29,2.57,51.31
INVEST_ADVICE,请求个股买卖持有决策与涨跌预测,助手语音头部1k,assistant_voice_top,7,25,查询股票信息,1,14.29,2.57,51.31
INVEST_ADVICE,请求个股买卖持有决策与涨跌预测,助手语音头部1k,assistant_voice_top,7,66,金融行情数据查询,1,14.29,2.57,51.31
COMPARISON_DECISION,比较两个金融对象并给出取舍,助手语音头部1k,assistant_voice_top,1,66,金融行情数据查询,1,100.0,20.65,100.0
NEWS_EVENT,查询个股与公司层面的消息、公告与进度,助手语音头部1k,assistant_voice_top,9,30,股票行情与选股建议查询,6,66.67,35.42,87.94
NEWS_EVENT,查询个股与公司层面的消息、公告与进度,助手语音头部1k,assistant_voice_top,9,22,查询科技股与科创板信息,1,11.11,1.99,43.5
NEWS_EVENT,查询个股与公司层面的消息、公告与进度,助手语音头部1k,assistant_voice_top,9,63,查询价格走势图,1,11.11,1.99,43.5
NEWS_EVENT,查询个股与公司层面的消息、公告与进度,助手语音头部1k,assistant_voice_top,9,31,查询财经门户与市场行情,1,11.11,1.99,43.5
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,助手语音头部1k,assistant_voice_top,7,44,支付宝相关操作查询,4,57.14,25.05,84.18
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,助手语音头部1k,assistant_voice_top,7,10,查询转账与账户业务可行性,1,14.29,2.57,51.31
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,助手语音头部1k,assistant_voice_top,7,49,银行信息查询,1,14.29,2.57,51.31
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,助手语音头部1k,assistant_voice_top,7,13,花呗操作查询,1,14.29,2.57,51.31
RATE_CALC,查询利率、费率、限额并试算利息/还款,助手语音头部1k,assistant_voice_top,10,65,计算存贷款利息,6,60.0,31.27,83.18
RATE_CALC,查询利率、费率、限额并试算利息/还款,助手语音头部1k,assistant_voice_top,10,66,金融行情数据查询,3,30.0,10.78,60.32
RATE_CALC,查询利率、费率、限额并试算利息/还款,助手语音头部1k,assistant_voice_top,10,34,查询美元兑日元汇率,1,10.0,1.79,40.42
MARKET_MOVEMENT_EXPLAIN,解释已发生市场现象的原因,助手语音头部1k,assistant_voice_top,1,11,查询金融术语含义,1,100.0,20.65,100.0
ENTITY_IDENTITY_CHECK,确认或反查标的代码与名称对应,助手语音头部1k,assistant_voice_top,1,46,查询股份股票及股吧信息,1,100.0,20.65,100.0
QUOTE_LOOKUP,查询可报价品种实时行情与价格,助手语音1k,assistant_voice,152,25,查询股票信息,40,26.32,19.96,33.84
QUOTE_LOOKUP,查询可报价品种实时行情与价格,助手语音1k,assistant_voice,152,27,查询市场行情,21,13.82,9.22,20.2
QUOTE_LOOKUP,查询可报价品种实时行情与价格,助手语音1k,assistant_voice,152,30,股票行情与选股建议查询,15,9.87,6.07,15.64
QUOTE_LOOKUP,查询可报价品种实时行情与价格,助手语音1k,assistant_voice,152,58,查询黄金价格,10,6.58,3.61,11.69
QUOTE_LOOKUP,查询可报价品种实时行情与价格,助手语音1k,assistant_voice,152,62,查询金价,8,5.26,2.69,10.04
QUOTE_LOOKUP,查询可报价品种实时行情与价格,助手语音1k,assistant_voice,152,66,金融行情数据查询,7,4.61,2.25,9.2
QUOTE_LOOKUP,查询可报价品种实时行情与价格,助手语音1k,assistant_voice,152,0,股票代码查询,6,3.95,1.82,8.34
QUOTE_LOOKUP,查询可报价品种实时行情与价格,助手语音1k,assistant_voice,152,63,查询价格走势图,5,3.29,1.41,7.47
