id,query,majority,votes,tier,pv_raw,n_days,daily_cv,in_other_source,legacy_l2,legacy_l3
A1613,胸闷胸痛,U,UUU,user,2000.0,7,0.07923383115816121,False,疾病知识,内科-症状
A1620,脸上,A,AAA,user,1554.0,6,0.16453494789700784,False,医疗其它,-
A1632,腹痛,U,UUU,user,11125.0,7,0.02242007504851766,False,疾病知识,无明确科室-症状
A1641,自己,A,AAA,H1_intake_answer,5860.0,7,0.3614911310229405,False,医疗其它,-
A1642,自己吃,A,AAA,user,1831.0,6,0.25886398546267947,False,医疗其它,-
A1645,自己（男）,A,AAA,user,1161.0,5,0.13325251775655544,False,医疗其它,-
A1653,血管瘤风险自测,P,PPP,user,883.0,2,0.3793884484711212,False,疾病知识,内科-科普
A1654,血糖偏高,A,AAA,user,7535.0,7,0.06988750056321957,False,疾病知识,内科-症状
A1657,血脂偏高,A,AAA,user,2675.0,7,0.0702366139366577,False,疾病知识,内科-症状
A1659,补气养血,A,AAA,user,212.0,1,,False,养生知识,-
A1660,被不明昆虫叮咬后哪些变化需要及时关注,P,PPP,user,219.0,1,,False,疾病知识,皮肤科-科普
A1667,视力模糊,U,UUU,user,6170.0,7,0.039500997105199165,False,疾病知识,眼科-症状
A1673,请帮我出几道健康减肥的题目,P,PPP,H3_pushed_suggestion,9081.0,7,0.0793347379367996,False,养生知识,-
A1674,请帮我出几道开学不焦虑的题目,P,PPP,H3_pushed_suggestion,2568.0,7,0.18008598487163313,False,医疗其它,-
A1678,请帮我出几道开学饮食健康相关的题目,P,PPP,H3_pushed_suggestion,292.0,1,,False,医疗其它,-
A1680,谢谢,C,CCC,C1_content_free,15094.0,7,0.051862858520453116,False,医疗其它,-
A1684,走路不稳,U,UUU,user,2161.0,7,0.07763980442185339,False,疾病知识,无明确科室-症状
A1696,超过3个月,A,AAA,H1_intake_answer,3460.0,7,0.033290984046201,False,医疗其它,-
A1698,超过4周,A,AAA,H1_intake_answer,11631.0,7,0.12933052457910763,False,医疗其它,-
A1699,超过5天,A,AAA,H1_intake_answer,593.0,3,0.011924229025068256,False,医疗其它,-
A1705,路遇山洪要注意哪些健康隐患,P,PPP,user,725.0,2,0.2082758620689655,False,医疗其它,-
A1706,跳过,A,AAA,user,6491.0,7,0.06582685383057056,False,医疗其它,-
A1714,软的,A,AAA,user,3417.0,7,0.28598367627701593,False,医疗其它,-
A1727,轻微不影响活动,A,AAA,user,2723.0,7,0.09933472165738823,False,疾病知识,无明确科室-科普
A1730,轻微压痛,A,AAA,user,2930.0,7,0.08672300550659262,False,疾病知识,内科-症状
A1736,轻微可忍受,A,AAA,user,6422.0,7,0.0948756449237352,False,医疗其它,-
A1745,轻微能忍,A,AAA,user,6706.0,7,0.08964195035085386,False,医疗其它,-
A1752,过敏怎么治,U,UUU,user,535.0,1,,False,疾病知识,皮肤科-治疗
A1753,过敏性皮肤病风险自测,P,PPP,user,1231.0,2,0.6035743298131601,False,疾病知识,皮肤科-科普
A1755,过敏性鼻炎用什么药,U,UUU,user,668.0,1,,False,药品保健品,-
A1759,还没吃,A,AAA,user,2124.0,7,0.05639507409487398,False,医疗其它,-
A1765,这些症状是精神分裂症吗,P,PPP,user,574.0,2,0.17421602787456447,False,疾病知识,精神科-症状
A1768,这种情况严重吗？,P,PPP,user,255.0,1,,False,疾病知识,无明确科室-科普
A1773,适应症,F,FFF,user,3589.0,6,0.32737833669869637,False,疾病知识,精神科-科普
A1776,适用情况,F,FFF,user,1697.0,7,0.09254810300278303,False,医疗其它,-
A1784,都不是,A,AAA,H1_intake_answer,67858.0,7,0.057306514193132305,False,医疗其它,-
A1788,都有,A,AAA,H1_intake_answer,6614.0,7,0.04085104669834091,False,医疗其它,-
A1793,都没有,A,AAA,H1_intake_answer,1318046.0,7,0.023052306491603967,False,医疗其它,-
A1794,"都没有,不清楚",A,AAA,H1_intake_answer,15831.0,7,0.07573086506676936,False,医疗其它,-
A1796,"都没有,正常",A,AAA,H1_intake_answer,2686.0,7,0.06982799368283961,False,医疗其它,-
A1797,"都没有,没做过",A,AAA,H1_intake_answer,2485.0,7,0.09717289189104417,False,医疗其它,-
A1807,银屑病风险自测,P,PPP,user,291.0,1,,False,疾病知识,皮肤科-科普
A1809,长时间使用电脑如何安排眼睛休息,P,PPP,user,1008.0,2,0.0992063492063492,False,养生知识,-
A1810,长时间打游戏后眼睛干涩怎么办,P,PPP,user,269.0,1,,False,疾病知识,眼科-症状
A1811,长时间盯屏幕后眼睛酸胀怎么办,P,PPP,user,3161.0,6,0.6421186887390715,False,疾病知识,眼科-症状
A1828,雨季房间潮湿如何降低霉菌影响,P,PPP,user,216.0,1,,False,医疗其它,-
A1831,需要住院治疗吗？,P,PPP,user,3382.0,5,0.09517411567124942,False,疾病知识,无明确科室-科普
A1834,需要去医院做检查吗？,P,PPP,user,3102.0,7,0.12557563538499195,False,医疗服务,体检科
A1835,需要吃消炎药吗？,P,PPP,user,2710.0,7,0.16107000502991253,False,药品保健品,-
A1838,青光眼风险自测,P,PPP,user,1666.0,3,0.17814899543283608,False,疾病知识,眼科-科普
A1842,颈部,A,AAA,user,2282.0,7,0.09299806411671115,False,疾病知识,外科-科普
A1843,频繁,A,AAA,user,591.0,3,0.004144652695064599,False,医疗其它,-
A1851,食用功效,F,FFF,user,1147.0,4,0.2855098259525506,False,养生知识,-
A1856,饭后加重,A,AAA,user,1802.0,7,0.10870572860351112,False,疾病知识,内科-症状
A1858,饮食营养解读,F,FFF,H2_feature_or_facet,38704.0,7,0.14695138813752873,False,养生知识,-
A1867,高于7.0mmol/L,A,AAA,user,219.0,1,,False,疾病知识,内科-治疗
A1869,高温天外出回来头晕怎么判断中暑,P,PPP,user,252.0,1,,False,疾病知识,内科-科普
A1874,高血压能不能吃鸡蛋,U,UUU,user,489.0,1,,False,疾病知识,内科-科普
A1880,麻木,A,AAU,user,1792.0,7,0.05203215491491089,False,疾病知识,无明确科室-症状
A1881,黄色,A,AAA,H1_intake_answer,8689.0,7,0.1933894890873072,False,医疗其它,-
A0003,0.1g,A,AAA,user,205.0,1,,False,医疗其它,-
A0009,1-2个,A,AAA,user,206.0,1,,False,医疗其它,-
A0015,1-2岁,A,AAA,H1_intake_answer,2934.0,7,0.07674390081252694,False,医疗其它,-
A0025,"1-3天,都没有",A,AAA,H1_intake_answer,2800.0,7,0.1399234484586891,False,医疗其它,-
A0030,1-4周,A,AAA,H1_intake_answer,178290.0,7,0.056145958458745225,False,医疗其它,-
A0031,"1-4周,都没有",A,AAA,H1_intake_answer,814.0,4,0.011259399741906241,False,医疗其它,-
A0043,10mg,A,AAA,user,3914.0,7,0.03607975124823782,False,医疗其它,-
A0046,10年以上,A,AAA,H1_intake_answer,2100.0,7,0.10596495377515827,False,医疗其它,-
A0047,11岁,A,AAA,H1_intake_answer,207.0,1,,False,医疗其它,-
A0050,120-139,A,AAA,user,3381.0,7,0.042111734352103365,False,医疗其它,-
A0051,12周以内,A,AAA,H1_intake_answer,418.0,2,0.019138755980861243,False,医疗其它,-
A0058,13-17岁,A,AAA,H1_intake_answer,588.0,2,0.05782312925170068,False,医疗其它,-
A0065,14岁,A,AAA,H1_intake_answer,1878.0,7,0.1894810820448496,False,医疗其它,-
A0066,15-30,A,AAA,user,434.0,2,0.08755760368663594,False,医疗其它,-
A0073,18-30岁,A,AAA,H1_intake_answer,1327.0,6,0.08035080097545501,False,医疗其它,-
A0075,18-60岁,A,AAA,H1_intake_answer,2129.0,7,0.07394819218451062,False,医疗其它,-
A0079,18岁以下,A,AAA,H1_intake_answer,3487.0,7,0.20981911539177378,False,医疗其它,-
A0088,1分钟内,A,AAA,user,2076.0,7,0.0989459448704758,False,医疗其它,-
A0092,1周以内,A,AAA,H1_intake_answer,30301.0,7,0.08991762366576285,False,医疗其它,-
A0094,1周内,A,AAA,H1_intake_answer,328926.0,7,0.07228473061598166,False,医疗其它,-
A0096,1天以内,A,AAA,H1_intake_answer,25168.0,7,0.10896070815211929,False,医疗其它,-
A0101,1小时内,A,AAA,H1_intake_answer,23880.0,7,0.08661124695350772,False,医疗其它,-
A0102,1岁以上,A,AAA,H1_intake_answer,3677.0,7,0.027242277874661196,False,医疗其它,-
A0109,1片,A,AAA,user,1694.0,7,0.09941921561066672,False,医疗其它,-
A0112,2-3次,A,AAA,H1_intake_answer,5877.0,7,0.09520554894407246,False,医疗其它,-
A0113,2-4周,A,AAA,H1_intake_answer,9031.0,7,0.06236668383674722,False,医疗其它,-
A0114,2-4小时,A,AAA,H1_intake_answer,2861.0,7,0.11249268645036563,False,医疗其它,-
A0124,24小时以上,A,AAA,H1_intake_answer,940.0,4,0.0737656843547222,False,医疗其它,-
A0130,28-36周,A,AAA,H1_intake_answer,1866.0,7,0.05734441200169533,False,医疗其它,-
A0132,29岁,A,AAA,H1_intake_answer,1658.0,7,0.07957743065124556,False,医疗其它,-
A0135,2型糖尿病,U,UUU,user,4878.0,7,0.21345488376983038,False,疾病知识,内科-疾病名
A0137,2小时,A,AAA,H1_intake_answer,1416.0,6,0.08593794206314269,False,医疗其它,-
A0139,2小时内,A,AAA,H1_intake_answer,3145.0,7,0.08834164804483316,False,医疗其它,-
A0140,2岁以上,A,AAA,H1_intake_answer,1339.0,6,0.07213349408028184,False,医疗其它,-
A0141,2年以上,A,AAA,H1_intake_answer,17201.0,7,0.11004272709422613,False,医疗其它,-
A0143,2至3天,A,AAA,H1_intake_answer,252.0,1,,False,医疗其它,-
A0146,3-4次,A,AAA,H1_intake_answer,5496.0,7,0.026668011397989223,False,医疗其它,-
A0151,3-6小时,A,AAA,H1_intake_answer,1824.0,7,0.10231796720391968,False,医疗其它,-
A0166,30岁以下,A,AAA,H1_intake_answer,1875.0,7,0.10978119652796245,False,医疗其它,-
A0173,35岁,A,AAA,H1_intake_answer,2796.0,7,0.0743988661946769,False,医疗其它,-
A0178,38-39℃,A,AAA,user,5077.0,7,0.05286125685768888,False,医疗其它,-
A0180,38℃-39℃,A,AAA,user,2374.0,7,0.03592081820611261,False,医疗其它,-
A0187,3个月以上,A,AAA,H1_intake_answer,228768.0,7,0.05922620217766844,False,医疗其它,-
A0188,3个月内,A,AAA,H1_intake_answer,2495.0,7,0.06521129535683443,False,医疗其它,-
A0191,3天以内,A,AAA,H1_intake_answer,15386.0,7,0.06428943305789152,False,医疗其它,-
A0196,3年以上,A,AAA,H1_intake_answer,3970.0,7,0.06575417067610975,False,医疗其它,-
A0197,3月以上,A,AAA,H1_intake_answer,3213.0,7,0.08453929073798817,False,医疗其它,-
A0205,4-6次,A,AAA,H1_intake_answer,200.0,1,,False,医疗其它,-
A0206,4-7天,A,AAA,H1_intake_answer,52118.0,7,0.053802988123364946,False,医疗其它,-
A0211,40岁,A,AAA,H1_intake_answer,3626.0,7,0.06516490896671889,False,医疗其它,-
A0215,41岁,A,AAA,H1_intake_answer,2396.0,7,0.05681648105255972,False,医疗其它,-
A0225,48岁,A,AAA,H1_intake_answer,2436.0,7,0.048886782679106545,False,医疗其它,-
A0226,49岁,A,AAA,H1_intake_answer,2052.0,7,0.08875819707305624,False,疾病知识,无明确科室-症状
A0227,4周以上,A,AAA,H1_intake_answer,5947.0,7,0.06555685957068243,False,医疗其它,-
A0229,4次以上,A,AAA,user,1646.0,7,0.09108139650989143,False,医疗其它,-
A0236,5.2-6.2,A,AAA,user,416.0,2,0.04326923076923077,False,医疗其它,-
A0240,50mg,A,AAA,user,1877.0,7,0.10335916599397811,False,药品保健品,-
A0243,50岁以下,A,AAA,H1_intake_answer,204.0,1,,False,医疗其它,-
A0245,52岁,A,AAA,H1_intake_answer,2693.0,7,0.07602087067371224,False,医疗其它,-
A0246,53岁,A,AAA,H1_intake_answer,2837.0,7,0.07066423590877143,False,医疗其它,-
A0251,58岁,A,AAA,H1_intake_answer,2885.0,7,0.056909124756992856,False,医疗其它,-
A0258,6-11岁,A,AAA,H1_intake_answer,1875.0,6,0.11815108971143687,False,医疗其它,-
A0262,6-24小时,A,AAA,H1_intake_answer,3975.0,7,0.10563282060539265,False,医疗其它,-
A0263,6-7天,A,AAA,H1_intake_answer,1731.0,7,0.07252388134708362,False,医疗其它,-
A0270,60岁及以上,A,AAA,user,1672.0,7,0.09647186659059873,False,疾病知识,无明确科室-科普
A0271,61岁,A,AAA,H1_intake_answer,2144.0,7,0.07270735666100699,False,医疗其它,-
A0275,65岁,A,AAA,H1_intake_answer,1800.0,7,0.07108506467432583,False,医疗其它,-
A0276,65岁以上,A,AAA,H1_intake_answer,3809.0,7,0.06371032265020156,False,疾病知识,无明确科室-症状
A0278,66岁,A,AAA,H1_intake_answer,1012.0,5,0.02472331225928222,False,医疗其它,-
A0285,"6个月以上,都没有",A,AAA,H1_intake_answer,821.0,4,0.025866943461139224,False,疾病知识,儿科-症状
A0294,7-14天,A,AAA,H1_intake_answer,1752.0,7,0.07272863212875104,False,医疗其它,-
A0296,70岁以上,A,AAA,H1_intake_answer,1573.0,7,0.07684685689134939,False,疾病知识,无明确科室-症状
A0298,72岁,A,AAA,H1_intake_answer,1655.0,7,0.042708391654555394,False,医疗其它,-
A0316,一般,A,AAA,user,2638.0,7,0.03378662616399877,False,医疗其它,-
A0319,"一阵一阵,不清楚",A,AAA,user,1656.0,7,0.08465744232503203,False,医疗其它,-
A0320,"一阵一阵,都没有",A,AAA,user,6408.0,7,0.06694520103265868,False,医疗其它,-
A0336,下肢,A,AAA,user,2923.0,7,0.10570389691578873,False,疾病知识,无明确科室-症状
A0338,下腹痛,U,UUU,user,1052.0,5,0.08311921003307672,False,疾病知识,无明确科室-症状
A0351,不想当面说的健康问题能在线咨询吗,P,PPP,user,1302.0,4,0.17525663300366273,False,医疗服务,体检科
A0358,"不清楚,做过",A,AAA,H1_intake_answer,1301.0,6,0.06409273702208446,False,医疗其它,-
A0363,不疼,A,AAA,user,4697.0,7,0.07941324705685396,False,医疗其它,-
A0367,不知道,A,AAA,H1_intake_answer,1574.0,7,0.054386110696398204,False,医疗其它,-
A0370,不臭,A,AAA,user,498.0,2,0.12048192771084337,False,医疗其它,-
A0375,不需要,A,AAA,H1_intake_answer,2865.0,7,0.21272271282268568,False,医疗其它,-
A0379,两只手,A,AAA,user,240.0,1,,False,医疗其它,-
A0385,两者都没有,A,AAA,user,1109.0,5,0.0607168471398825,False,医疗其它,-
A0392,中度升高,A,AAA,user,204.0,1,,False,疾病知识,内科-症状
A0396,中暑风险自测,P,PPP,user,562.0,2,0.09252669039145907,False,疾病知识,内科-科普
A0397,中期,A,AAA,user,2035.0,7,0.11875636137054987,False,医疗其它,-
A0399,中等不适,A,AAA,user,6223.0,7,0.11153705517426808,False,疾病知识,精神科-症状
A0403,中等水平,A,AAA,user,438.0,2,0.0091324200913242,False,医疗其它,-
A0404,中等疼痛,A,AAA,user,1347.0,6,0.08731534870339715,False,疾病知识,无明确科室-症状
A0405,中等量,A,AAA,user,1964.0,7,0.05615607201206614,False,医疗其它,-
A0406,中老年人,A,AAA,user,4036.0,7,0.19080515489988037,False,疾病知识,无明确科室-科普
A0408,中腹部,A,AAA,user,1700.0,6,0.2564166160155346,False,疾病知识,内科-科普
A0409,中药,A,AAA,user,249.0,1,,False,药品保健品,-
A0414,主要作用,F,FFF,user,2054.0,7,0.14610515255057768,False,医疗其它,-
A0418,久坐久站后,A,AAA,user,1183.0,5,0.09591924228236202,False,疾病知识,外科-科普
A0422,乏力头晕,A,AAU,user,1619.0,7,0.07046799603187973,False,疾病知识,无明确科室-症状
A0425,乳腺癌,U,UUU,user,221.0,1,,True,疾病知识,妇产科-手术
A0429,仅了解,A,AAA,user,2819.0,7,0.08585190789683735,False,医疗其它,-
A0430,仅做了解,A,AAA,user,1788.0,7,0.1027500972811178,False,医疗其它,-
A0433,今天,A,AAA,user,1699.0,7,0.08824798028954121,False,医疗其它,-
A0437,今天刚开始,A,AAA,user,1613.0,7,0.15780458686564044,False,医疗其它,-
A0439,从不,A,AAA,user,1935.0,7,0.03420236094630346,False,医疗其它,-
A0440,从不吸烟,A,AAA,user,3713.0,7,0.07460420552370711,False,医疗其它,-
A0451,以上都不是,A,AAA,H1_intake_answer,4876.0,7,0.04225968912904794,False,医疗其它,-
A0456,价格,F,FFF,user,596.0,2,0.22483221476510068,False,医疗其它,-
A0464,低于6.1,A,AAA,user,1546.0,6,0.09465851554942672,False,医疗其它,-
A0465,低于7,A,AAA,user,2238.0,7,0.08220655030616715,False,医疗其它,-
A0467,低于90,A,AAA,user,2016.0,7,0.1696675119000578,False,疾病知识,内科-症状
A0471,体检偶然发现,A,AAA,user,1610.0,7,0.05410504780219271,False,疾病知识,体检科-科普
A0473,体检发现钙化灶要紧不要紧,U,UUU,user,496.0,2,0.04435483870967742,False,疾病知识,体检科-科普
A0497,作用功效,F,FFF,user,2306.0,7,0.07679180483738046,False,养生知识,-
A0502,便血,U,UUU,user,611.0,3,0.0498040067257052,False,疾病知识,外科-症状
A0505,偏低,A,AAA,user,1372.0,6,0.06435492727301492,False,疾病知识,内科-症状
A0507,偏瘦,A,AAA,user,3069.0,7,0.07661306562547261,False,疾病知识,无明确科室-症状
A0508,偏高,A,AAA,user,4578.0,7,0.026847197139251315,False,疾病知识,内科-症状
A0517,偶尔使用,A,AAA,user,1664.0,7,0.08602780690794422,False,医疗其它,-
A0521,偶尔发生,A,AAA,user,4070.0,7,0.0872190883706723,False,医疗其它,-
A0522,偶尔吃,A,AAA,user,3779.0,7,0.05298223845803579,False,医疗其它,-
A0528,偶尔饮酒,A,AAA,user,1901.0,7,0.04892444828442471,False,医疗其它,-
A0529,儿童,A,AAA,H1_intake_answer,23201.0,7,0.2920393609249806,False,医疗其它,-
A0531,儿童挑食导致体重偏轻怎么办,P,PPP,user,2516.0,5,0.43421875738405885,False,疾病知识,儿科-症状
A0532,儿童换季皮肤干痒如何做好日常护理,P,PPP,user,293.0,1,,False,疾病知识,儿科-治疗
A0534,儿童运动后膝关节不适如何观察,P,PPP,user,901.0,2,0.21864594894561598,False,疾病知识,儿科-科普
A0537,免费定制开学饮食方案,P,PPP,user,1917.0,6,0.11755159103579571,False,医疗其它,-
A0539,入睡困难,A,AAU,user,16075.0,7,0.028161240947964825,False,疾病知识,精神科-症状
A0540,入职体检查出问题该怎么处理,P,PPP,user,2070.0,2,0.20869565217391303,False,疾病知识,体检科-科普
A0541,全天,A,AAA,user,214.0,1,,False,医疗其它,-
A0543,全身,A,AAA,user,3295.0,7,0.06559460320466388,False,医疗其它,-
A0544,全身多处,A,AAA,user,1102.0,5,0.039093755405695124,False,疾病知识,无明确科室-科普
A0545,全身都有,A,AAA,user,1530.0,7,0.05697907115739442,False,医疗其它,-
A0550,关节肿痛,U,UUU,user,1570.0,7,0.050539705541088845,False,疾病知识,外科-症状
A0552,其他不适,A,AAA,user,1553.0,7,0.06025338089009445,False,医疗其它,-
A0555,其他症状,A,AAA,user,1826.0,6,0.22807562160665568,False,疾病知识,无明确科室-症状
A0560,其它情况,A,AAA,H1_intake_answer,9610.0,7,0.07056639466754375,False,医疗其它,-
A0561,其它目的,A,AAA,user,1821.0,7,0.07556335644714972,False,医疗其它,-
A0563,内服功效,F,FFF,user,1223.0,4,0.32283756607699293,False,药品保健品,-
A0564,内科,A,AAF,user,634.0,3,0.09622743875501352,False,医疗服务,内科
A0569,准备服用,A,AAA,user,6154.0,7,0.09734605279043239,False,药品保健品,-
A0572,几乎不吃,A,AAA,user,629.0,3,0.03742003909678798,False,医疗其它,-
A0573,几乎不运动,A,AAA,user,2646.0,7,0.06375920118446977,False,医疗其它,-
A0582,几小时内,A,AAA,user,4125.0,7,0.12063572042790172,False,医疗其它,-
A0585,出院后症状反复先找谁咨询更合适,P,PPP,user,2144.0,2,0.013059701492537313,False,医疗服务,内科
A0586,刚开始,A,AAA,user,2301.0,7,0.08168973593958526,False,医疗其它,-
A0588,刚开始用,A,AAA,user,1401.0,6,0.07857048223060313,False,医疗其它,-
A0590,刺痛,A,AAA,H1_intake_answer,9901.0,7,0.10917318241409182,False,医疗其它,-
A0594,副作用,F,FFF,H2_feature_or_facet,37483.0,7,0.03858970045648052,False,药品保健品,-
A0601,助眠,A,AAA,user,2267.0,7,0.18469569777308173,False,医疗其它,-
A0605,半夜总醒是什么原因,U,UUU,user,293.0,1,,False,疾病知识,无明确科室-症状
A0608,半年以上,A,AAA,H1_intake_answer,12698.0,7,0.04131515690475345,False,医疗其它,-
A0610,单个,A,AAA,user,921.0,4,0.0955668228056753,False,医疗其它,-
A0612,"单侧,都没有",A,AAA,user,207.0,1,,False,疾病知识,无明确科室-症状
A0613,单只手,A,AAA,user,725.0,3,0.15747109656841468,False,疾病知识,男科-科普
A0620,双侧都有,A,AAA,user,4222.0,7,0.08648533127182526,False,疾病知识,无明确科室-症状
A0621,双相情感障碍风险自测,P,PPP,user,3629.0,7,0.31096668971282926,False,疾病知识,精神科-科普
A0626,反复发作,A,AAA,user,4953.0,7,0.049989187533806496,False,疾病知识,精神科-症状
A0629,发烧,U,UUU,user,2137.0,7,0.07450483541455619,False,疾病知识,无明确科室-症状
A0634,口干咽燥,A,AAA,user,3081.0,7,0.06367860491941289,False,疾病知识,中医科-症状
A0635,口干舌燥,A,AAA,user,2037.0,7,0.03673694046906177,False,医疗其它,-
A0636,口服,A,AAA,user,1674.0,7,0.08274404853318973,False,药品保健品,-
A0637,口服药,A,AAA,user,2215.0,7,0.06222391748630266,False,药品保健品,-
A0638,口服降糖药,A,AAA,user,2091.0,7,0.06685105214732302,False,药品保健品,-
A0640,口臭,U,UUU,user,405.0,2,0.012345679012345678,False,疾病知识,口腔科-症状
A0641,只是了解,A,AAA,user,3186.0,7,0.09057730023081582,False,医疗其它,-
A0642,只有1个,A,AAA,user,1503.0,6,0.09791295724651318,False,医疗其它,-
A0645,台风天孩子受伤了要怎么处理,P,PPP,user,410.0,1,,False,疾病知识,儿科-治疗
A0653,吃鸡蛋时需要注意什么,P,PPU,user,468.0,2,0.15384615384615385,False,养生知识,-
A0655,吞咽困难,U,UUU,user,2579.0,7,0.07099904085767568,False,疾病知识,耳鼻咽喉科-症状
A0656,否,A,AAA,H1_intake_answer,207405.0,7,0.0678381475957779,False,医疗其它,-
A0657,否，无异常,A,AAA,H1_intake_answer,20687.0,7,0.060544377473295496,False,医疗其它,-
A0670,咳嗽咽痛,A,AAU,user,404.0,2,0.019801980198019802,False,疾病知识,无明确科室-症状
A0678,喉咙痛,U,UUU,user,2314.0,7,0.05025243507925994,False,疾病知识,耳鼻咽喉科-症状
A0685,围绝经期,A,AAA,user,851.0,4,0.03460030990443116,False,疾病知识,妇产科-科普
A0686,在家锻炼身体的方法,U,UUU,user,1628.0,6,0.1298264846547706,True,养生知识,-
A0689,均无上述情况,A,AAA,user,2151.0,7,0.04295233644798177,False,医疗其它,-
A0691,基本不变,A,AAA,user,4883.0,7,0.0969006620601337,False,医疗其它,-
A0693,基本概念,F,FFF,user,1088.0,5,0.052847266586268565,False,医疗其它,-
A0701,夏天脸上出油爆痘越来越严重,U,UUU,user,2091.0,2,0.43567670970827355,False,疾病知识,皮肤科-症状
A0711,外阴瘙痒,U,UUU,user,4143.0,7,0.06502159874288231,False,疾病知识,妇产科-症状
A0717,夜间加重,A,AAA,user,1628.0,7,0.038994030093621325,False,疾病知识,无明确科室-症状
A0720,大于18岁,A,AAA,H1_intake_answer,3255.0,6,0.2428747767421377,False,医疗其它,-
A0721,大于1厘米,A,AAA,H1_intake_answer,219.0,1,,False,医疗其它,-
A0728,大于40岁,A,AAA,H1_intake_answer,2794.0,6,0.19671108495512113,False,疾病知识,无明确科室-科普
A0730,大于50岁,A,AAA,H1_intake_answer,10145.0,7,0.43497479351734286,False,疾病知识,无明确科室-科普
A0733,大于70岁,A,AAA,H1_intake_answer,242.0,1,,False,疾病知识,无明确科室-症状
A0735,大便不成形,A,AAA,user,1720.0,7,0.06047070636055715,False,疾病知识,内科-症状
A0738,大便稀溏,A,AAA,user,1665.0,7,0.10503129111199763,False,疾病知识,内科-症状
A0741,天天喝牛奶能变白吗,U,UUU,user,478.0,1,,False,养生知识,-
A0744,太阳穴,A,AAA,user,203.0,1,,False,疾病知识,中医科-科普
A0748,失眠焦虑时如何判断是否需要咨询,P,PPP,user,418.0,1,,False,疾病知识,精神科-科普
A0761,女,A,AAA,H1_intake_answer,83980.0,7,0.041326042507072815,False,医疗其它,-
A0767,好的谢谢,C,CCC,user,5561.0,7,0.06863239963615848,False,医疗其它,-
A0768,好的，谢谢,C,CCC,user,4103.0,7,0.08695179790508344,False,医疗其它,-
A0769,好的，谢谢！,C,CCC,user,1668.0,7,0.06724791041669034,False,医疗其它,-
A0770,如何减少微塑料摄入,P,PPP,user,456.0,1,,False,疾病知识,内科-科普
A0773,如何取分鼻炎和过敏,U,UUU,user,296.0,1,,False,疾病知识,耳鼻咽喉科-科普
A0774,如何帮父母解读看不懂的体检报告,P,PPP,H3_pushed_suggestion,11015.0,7,0.21354047931669154,False,医疗其它,-
A0778,孕早期,A,AAA,user,4092.0,7,0.028622645663834444,False,疾病知识,妇产科-症状
A0781,孕晚期,A,AAA,user,4162.0,7,0.06426378800460456,False,疾病知识,妇产科-科普
A0786,孩子,A,AAA,H1_intake_answer,630.0,3,0.06424160744396211,False,医疗其它,-
A0787,孩子吃,A,AAA,user,204.0,1,,False,医疗其它,-
A0789,孩子眼睛红痒会传染吗,U,UUU,user,217.0,1,,False,疾病知识,儿科-科普
A0798,完全正常,A,AAA,user,6018.0,7,0.07444519118897801,False,疾病知识,无明确科室-身体指标
A0799,完全没感觉,A,AAA,user,430.0,2,0.0,False,疾病知识,无明确科室-症状
A0805,家里老人体检该多久做一次,P,PPP,user,613.0,1,,False,疾病知识,体检科-科普
A0807,家里老人多种药一起吃会不会冲突,P,PPP,user,560.0,2,0.2785714285714286,False,药品保健品,-
A0811,容易上火,A,AAA,user,3975.0,7,0.08809774104580839,False,疾病知识,中医科-症状
A0814,对女性的功效,F,FFF,user,271.0,1,,False,养生知识,-
A0816,小于18岁,A,AAA,H1_intake_answer,2102.0,6,0.2580356816723273,False,疾病知识,儿科-症状
A0817,小于1cm,A,AAA,H1_intake_answer,2595.0,7,0.060673758862132054,False,医疗其它,-
A0819,小于1周,A,AAA,H1_intake_answer,966.0,4,0.08673441020974498,False,医疗其它,-
A0828,小于5厘米,A,AAA,H1_intake_answer,1928.0,6,0.2085500872506092,False,医疗其它,-
A0835,小孩,A,AAA,user,2120.0,6,0.28760745666238124,False,医疗其它,-
A0836,小孩长痱子了用什么止痒最快,U,UUU,user,2871.0,4,0.46837557911288835,False,疾病知识,儿科-治疗
A0838,少于1分钟,A,AAA,user,1548.0,6,0.0572279963574938,False,医疗其它,-
A0840,少于1小时,A,AAA,H1_intake_answer,860.0,4,0.06453226476982143,False,医疗其它,-
A0841,少于6小时,A,AAA,H1_intake_answer,672.0,3,0.08239802499944719,False,医疗其它,-
A0843,少于月经量,A,AAA,user,2155.0,7,0.10856088739125341,False,医疗其它,-
A0848,少量白痰,A,AAA,user,3042.0,7,0.06155967087319983,False,疾病知识,内科-症状
A0850,尚未使用,A,AAA,user,1347.0,3,0.7449702764056738,False,医疗其它,-
A0851,尚未就医,A,AAA,user,1805.0,7,0.09187660367591416,False,医疗服务,中医科
A0855,尚未检查,A,AAA,user,735.0,3,0.2742298290978094,False,医疗其它,-
A0856,尚未治疗,A,AAA,user,4684.0,7,0.1438855549663279,False,疾病知识,儿科-症状
A0858,就医时个人隐私信息应该怎么保护,P,PPP,user,1147.0,1,,False,医疗其它,-
A0864,尿频,U,UUU,user,3986.0,7,0.06392715940912665,False,疾病知识,外科-症状
A0871,工作压力导致脱发严重怎么办,P,PPU,user,266.0,1,,False,疾病知识,皮肤科-症状
A0881,已完成,A,AAA,user,620.0,3,0.028029269672552846,False,医疗其它,-
