domain,source,core,query,added_chars,core_td,wrap_td,same_intent
影视,assistant_random,镇魂街,“镇魂街讲的什么故事？,8,裸片名或仅带实体类型词的作品查询,查询剧情梗概或结局剧透,False
影视,assistant_random,电视剧,《一树桃花开》是由观焱影视、影球影视、中国国际电视、PPTV、银巴克、曲江影视、奇寓映画出品，王瑞执导，陈枰编剧，王志文、徐帆领衔主演，蓝盈莹、李泓良、何建泽、杨凯程等主演的都市情感剧。该剧以盛茂林、郑婉颐一家为核心，讲述了他们因误会而分道扬镳的悲情往事。二十四年前，盛茂林与郑婉颐因误会而感情破裂，他离开北京前往贵州工作，留下郑婉颐独自抚养三个孩子，并断绝了与盛茂林的一切联系。二十四年后，已年过六旬的盛茂林重返北京，决心找回失散的一双儿女。他的归来引发了家庭的轩然大波，两代人之间，曾经的误会与隔阂，如今成为矛盾与情感的纠葛的故事。该剧于2017年2月3日在江苏城市频道首播。曾入选广电总局电视剧司《关于下发2017年重要宣传期第二批推荐播出参考剧目的通知》第二批参考推荐剧目。 这部剧主要讲述了什么故事,351,裸片名或仅带实体类型词的作品查询,查询剧情梗概或结局剧透,False
影视,assistant_random,电视剧,《九门》电视剧哪里可以看,9,裸片名或仅带实体类型词的作品查询,剧情设定讨论与同人假设问答,False
影视,assistant_random,你好星期六,《你好星期六》推迟播出是否会影响录制,13,裸片名或仅带实体类型词的作品查询,剧情设定讨论与同人假设问答,False
影视,assistant_random,在线看,《农家女》国语版在线看,8,导航到指定影视站点或平台,获取作品的在线播放入口,False
影视,assistant_random,凹凸世界,《凹凸世界：Reborn》剧情和原版有关联吗,18,裸片名或仅带实体类型词的作品查询,凭情节片段反查片名,False
影视,assistant_random,功夫女足,《功夫女足》上映14天时，观影人次增长了多少,18,裸片名或仅带实体类型词的作品查询,核实播出信息与集数,False
影视,assistant_random,唐朝诡事录之蜀道,《唐朝诡事录之蜀道》什么时候播出,8,裸片名或仅带实体类型词的作品查询,核实播出信息与集数,False
影视,assistant_random,夏目友人帐,《夏目友人帐》,2,裸片名或仅带实体类型词的作品查询,裸片名或仅带实体类型词的作品查询,True
影视,assistant_random,大耳朵图图,《大耳朵图图》中图图怕黑还有哪些集数,13,裸片名或仅带实体类型词的作品查询,剧情设定讨论与同人假设问答,False
影视,assistant_random,舞蹈视频,《山风山风》舞蹈视频,6,获取片段、台词或混剪等衍生内容,获取片段、台词或混剪等衍生内容,True
影视,assistant_random,三国演义,《战争与和平》里，安德烈，皮埃尔，娜塔莎，彼佳，玛利亚公爵小姐，索尼娅，尼古拉，鲍里斯，图申，安德烈父亲，苏沃洛夫，娜塔莎父母，娜塔莎叔叔，阿赫萝西莫娃，杰尼索夫，多洛霍夫，阿纳托利，普拉东，海伦，库图佐夫，巴格拉季翁，他们要是看了《三国演义》里的诸葛亮给刘禅写的《出师表》，他在五丈原去世，鞠躬尽瘁死而后已，什么反应，表面和内心独白！！！,166,裸片名或仅带实体类型词的作品查询,剧情设定讨论与同人假设问答,False
影视,assistant_random,新僵尸先生,《新僵尸先生2》电影,5,裸片名或仅带实体类型词的作品查询,裸片名或仅带实体类型词的作品查询,True
影视,assistant_random,权力的游戏,《权力的游戏》,2,裸片名或仅带实体类型词的作品查询,裸片名或仅带实体类型词的作品查询,True
影视,assistant_random,梦比优斯奥特曼,《梦比优斯奥特曼外传：复活的恶灵》一共登场了几个反派,19,裸片名或仅带实体类型词的作品查询,剧情设定讨论与同人假设问答,False
影视,assistant_random,水龙吟,《水龙吟》的结局是否令人满意,11,裸片名或仅带实体类型词的作品查询,裸片名或仅带实体类型词的作品查询,True
影视,assistant_random,泰迦奥特曼,《泰迦奥特曼》结局,4,裸片名或仅带实体类型词的作品查询,直达指定集数的播放页,False
影视,assistant_random,海绵宝宝,《海绵宝宝》里章鱼哥的中文姓氏是什么？A大脓包B丹尼奥C奥德里奇D东东包,32,裸片名或仅带实体类型词的作品查询,剧情设定讨论与同人假设问答,False
影视,assistant_random,特立独行,《特立独行》的盈利情况怎么样,10,裸片名或仅带实体类型词的作品查询,剧情设定讨论与同人假设问答,False
影视,assistant_random,电视剧,《终极任务》电视剧中陆迎川如果故意招惹石川灵子会怎样,23,裸片名或仅带实体类型词的作品查询,剧情设定讨论与同人假设问答,False
影视,assistant_random,电视剧,《覆雨翻云》电视剧,6,裸片名或仅带实体类型词的作品查询,裸片名或仅带实体类型词的作品查询,True
影视,assistant_random,免费观看,《迷雾森林》免费观看,6,获取作品的在线播放入口,获取作品的在线播放入口,True
影视,assistant_random,在线观看,《飞船厄洛斯》完整版在线观看,10,获取作品的在线播放入口,获取作品的在线播放入口,True
影视,assistant_random,三叉戟,三叉戟谁是警局内鬼,6,裸片名或仅带实体类型词的作品查询,裸片名或仅带实体类型词的作品查询,True
影视,assistant_random,规则怪谈,三角洲行动规则怪谈全集,7,裸片名或仅带实体类型词的作品查询,裸片名或仅带实体类型词的作品查询,True
影视,assistant_random,西游记,下山就当姑奶奶全家都宠我短剧大结局第88集西游记的五百年前大闹天宫时期野性难驯的孙悟空来到主角丸子家说里边的人出来跟我比武不出来砸了这个破房子后家人们说你是哪来的怪物你是谁孙悟空说我是东胜神洲傲来国花果山水帘洞美猴王齐天大圣孙悟空后反派说你是齐天大圣孙悟空失礼饶了苏家一命听说大圣法术强在西游记里的战力T1级别文章,154,裸片名或仅带实体类型词的作品查询,直达指定集数的播放页,False
影视,assistant_random,动画片,不可以看动画片，要怎么弄？,10,裸片名或仅带实体类型词的作品查询,剧情设定讨论与同人假设问答,False
影视,assistant_random,懒羊羊,不料懒羊羊突然说我再也不想喜欢奇花镇和水灵镇了，没有温暖的吗他不会喜欢冰雪镇的，有冷漠，他选择了流沙镇，没有冷漠，有温暖。沸羊羊又说了什么还有他们三个,72,裸片名或仅带实体类型词的作品查询,剧情设定讨论与同人假设问答,False
影视,assistant_random,赛罗奥特曼,不是我说的是雷杰多、诺亚、罗布、格罗布、令迦这些奥特曼是没有的（赛罗奥特曼宇宙升华里面的记录墙里面没有这些奥特曼）,52,裸片名或仅带实体类型词的作品查询,剧情设定讨论与同人假设问答,False
影视,assistant_random,假面骑士,不过你忘了一个人就是假面骑士幻梦的变身者，我记得他后面也加入主角团了,30,裸片名或仅带实体类型词的作品查询,剧情设定讨论与同人假设问答,False
影视,assistant_random,中国好声音,中国好声音是否有黑幕,5,裸片名或仅带实体类型词的作品查询,剧情设定讨论与同人假设问答,False
影视,assistant_random,中央五台cctv5在线直播,中央五台cctv5在线直播女排,2,收看电视频道直播或查询节目表,收看电视频道直播或查询节目表,True
影视,assistant_random,无尽的尽头,为什么无尽的尽头杜队骂潘雄不是人,11,裸片名或仅带实体类型词的作品查询,剧情设定讨论与同人假设问答,False
影视,assistant_random,潘金莲,为何潘金莲和西门庆同房过？,10,裸片名或仅带实体类型词的作品查询,剧情设定讨论与同人假设问答,False
影视,assistant_random,京剧猫,为啥有些人说海漂的机制在京剧猫里堪称阴间。,18,导航到指定影视站点或平台,剧情设定讨论与同人假设问答,False
影视,assistant_random,动漫在线观看,乐园侵触之死亡岛第一季动漫在线观看,11,获取作品的在线播放入口,获取作品的在线播放入口,True
影视,assistant_random,电视剧,九门是什么时候的电视剧,8,裸片名或仅带实体类型词的作品查询,裸片名或仅带实体类型词的作品查询,True
影视,assistant_random,搞笑视频,买玉交学费的搞笑视频,6,获取片段、台词或混剪等衍生内容,获取成人或限制级内容,False
影视,assistant_random,水龙吟,于秀婷芳心一颤，这一句你娘管得严也叫她好不尴尬，自己当着儿子儿媳的面跟这身为自己女婿的男人挨在一块，各种滋味也不知如何表述，只是又羞又臊，凌乱之极。　　龙辉说道：“剑鸣，你陪翁主去散散心，我与你娘在这里休息一下！”　　说话间，手掌不着痕迹地伸到于秀婷身后，往那肥美肉臀掐了一把，羞得美妇耳根发烫。　　魏剑鸣正值新婚燕尔，正是想跟娇妻独处，立即答应下来。　　走了几步，他又道：“采苓，咱们且去准备一些祭品，拜祭一下先父吧！”宫采苓点了点头，魏剑鸣又道：“娘，待我准备好后，便让采苓来唤你。”　　于秀婷此刻浑身发热，只想赶快送走这小子，连连点头。　　魏剑鸣走后，龙辉拉着于秀婷走入林内，笑道：“婷儿，我们一同走走，也重温一下你少女时的美妙回忆。”　　于秀婷心底一甜，乖顺地挽着他手臂，指着河滩上说道：“以前每到夏天，我就跟师兄们一块到这里游玩，当时我们互相切磋剑法，累了就捉鱼烤来吃！”龙辉问道：“是谁下去捉鱼？”　　于秀婷瞟了他一眼，似笑非笑地道：“是楚师兄，魏师兄则负责烤鱼……”　　她咬了咬水润的下唇，略带调笑地说道：“怎么，你吃醋不吃？”　　龙辉哈哈一笑，伸手解开衣带，于秀婷以为他又要使坏，吓得连忙躲到一边，只见他脱去外衣，只穿着一条短裤，说道：“他们能做到的，我也能做到，而且比他们做得更好！”说罢一头扎入水中，溅起一片水花。　　过了片刻，鱼儿一条接一条被抛出河水，落在岸上，随即龙辉冒出水来，往水面一拍，溅起一阵水花，于秀婷那料到这小子如此顽劣，被水淋湿了身子。　　楚无缺为人遵守礼节，断不会做往师妹身上泼水的事，而魏少宗也是爱慕于秀婷，更不会如此无礼，于秀婷算是首次被人泼水在身，端的是哭笑不得，却又倍感新奇，娇嗔一声，也弯身下来用手掬水，往龙辉泼去。　　两人竟打起水战来，于秀婷宛若重回少女时代，嗔道：“坏人，让你泼我！”　　嗔怪之余，竟不自觉地用上功夫，一招水龙吟便朝龙辉暗使过去。　　龙辉一时不慎被卷了个四脚朝天，摔到岸上的一片草地上，跌得好不狼狈。　　于秀婷噗嗤娇笑：“活该，叫你这几天老欺负人！”　　“哎呀……疼死我了！”　　龙辉躺在地上呻吟出声，于秀婷啐道：“少来唬人，这么点程度伤不到你！”龙辉见她不受骗，立即翻身起来，张牙舞爪地朝她扑去：“岂有此理，看我怎么收拾你！”　　于秀婷连忙躲闪，龙辉一扑不得，继续掉头去追，于秀婷连忙施展身法躲避，两人一追一逐，倒也似热恋情侣那般嬉戏打闹，甚是欢快。于秀婷被河水打湿，衣裙贴在身上，薄薄的裙子紧裹着曼妙的身段，酥胸被绷得紧凑，丰盈圆翘也紧贴着衣服，勾勒出夸张迷人的曲线，但她本人却尚未察觉自己已经春光乍现。    “婷儿！”    宛若坠入热恋一般，龙辉猛地转过身来将于秀婷一把抱住，美妇人却是露出少女般的娇羞，嘤咛一声，面红腮晕。龙辉箍住她的玉颈，低头便衔着两瓣朱唇，吮得好生甘美。　　于秀婷媚眼如丝，娇喘无比。　　龙辉伸手在美妇身上乱摸一通，甚是激动，练武的身子紧绷丰弹，肉香无比。　　“坏人，别……他们还在哩！”　　于秀婷娇喘抗议道，龙辉魔手却是继续作怪，已经伸入妇人裙底，指尖触及一片腴软湿腻。她越是扭捏，龙辉越是不放手，于秀婷自知这冤家秉性，干脆挨在他怀里任其使坏，龙辉上下其手，将美妇人的衣裙一一剥开，毓秀玉润的娇躯好似鲜花嫩蕊般层层展开，在清晨的树林里散发着迷人芬芳。    龙辉嗅着美妇馥腻的香气，湿润的舌头顺着于秀婷的脖颈舔洗着，幼滑的肌肤透出的香气浸得舌尖都麻了。    “嗯……坏人，快别闹了！”于秀婷玉手无力地推着龙辉肩膀，龙辉却是死死盯着美妇丰满，伸手托着，缓缓揉捏，那娇美如此丰满，    他也没有放过于秀婷的另一只，低下头一口就叼了上去，拼命的吮吸舔食，就像一个饿坏了的婴儿，乳汁甘美入喉。龙辉说道“婷儿，无论是楚无缺，还是魏少宗，都没有见过你的骚样”，龙辉的手指开始在那里动了起来，于秀婷听到自己的那里传出难为情的声响，腰竟不自禁地动了起来。「啊……用力……喔……」腴腰不断地扭动，大量爱液被带出，随着于秀婷的股沟流到草地上。于秀婷嘴巴已不再抗拒，只剩下娇媚的呻吟跟喘息，肥臀也毫无顾忌地随着龙辉的动作挺动着，龙辉发出笑声，随即将自己的大嘴压上于秀婷的檀口！于秀婷还主动将香舌献上，只见两人舌尖交缠，于秀婷被吻得不知天地为何物。龙辉的手指不停抖动，于秀婷的呻吟愈来愈大声，头也不自禁的后仰，龙辉对爱妻反应十分熟悉于秀婷已经快洩身了，果然龙辉再抽插个十多下，于秀婷发出长长的呻吟声，身子也向上绷紧到了极致，然后才无力瘫倒在龙辉怀里。于秀婷臻首倒向一旁，闭着眼睛似乎在享受巅峰余韵，双颊绯红，小嘴大大喘着气，龙辉却是手未停…………良久，于秀婷娇躯又是一颤，涟漪泛动，娇羞哀喘，小腹竟阵阵抽搐，生出一股尿………这是另一本小说，龙魂侠影，里面也有一个仙子角色于秀婷，是龙辉的岳母，在龙辉没有得到她之前，也算是真仙子吧，但正如龙辉所说，和龙辉独处很容易变骚,2021,裸片名或仅带实体类型词的作品查询,剧情设定讨论与同人假设问答,False
影视,assistant_random,今日说法,今日说法老周的艳遇,5,裸片名或仅带实体类型词的作品查询,裸片名或仅带实体类型词的作品查询,True
影视,assistant_random,电视剧,介绍一下电视剧守婚如玉的主要演员,13,裸片名或仅带实体类型词的作品查询,剧情设定讨论与同人假设问答,False
影视,assistant_random,电视剧,你安全吗电视剧陈都灵,7,裸片名或仅带实体类型词的作品查询,获取作品的在线播放入口,False
影视,assistant_random,铠甲勇士,你就给我讲，原来铠甲勇士里的魔马兽是由动物园里受污染的马变异而来的呀。我就说动物园里化作黑烟消失的马，怎么会突然消失？原来是影霸搞的鬼的呀！,66,裸片名或仅带实体类型词的作品查询,剧情设定讨论与同人假设问答,False
影视,assistant_random,动画电影,假如哪吒之魔童闹海全部配音演员一天早上比以前的中考成绩有的高过一会准备来一场比赛过一会就是谁做对的题多就是满分过开始了准备用配音声音结果动画电影全部人物出来了结果有一个一个没有写对结果零分对话语录完整版,97,裸片名或仅带实体类型词的作品查询,剧情设定讨论与同人假设问答,False
影视,assistant_random,咒术回战,假如在咒术回战里，5条悟(13岁)还有一个姐姐，叫做五条忆(14岁)，白色的长发，湛蓝色的眼睛，他的术式比谁都强，比五条悟还强，甚至体术也强的能吊打五条悟和夏油杰，他打破了女性不能调皮捣蛋的性格，他会偷偷跟着五条悟和夏油杰去逃课，虽然说每次都会被抓到，五条忆的战力强到离谱，他还放话说：你俩放心吧！就算你俩死了，我也可以去地府把你俩给捞回来的~只不过，我只要还活着，你们就大概不会死的啦。剩下的自己编,196,裸片名或仅带实体类型词的作品查询,剧情设定讨论与同人假设问答,False
影视,assistant_random,喜羊羊与灰太狼,假如棘斯拉穿越到了各个动画世界里，然后又消失了，这些动画分别是熊出没、非人哉、小猪佩奇、海绵宝宝、猫和老鼠、变形金刚、奥特曼、喜羊羊与灰太狼、巴啦啦小魔仙、小马宝莉、西游记、哪吒、漫威、超级飞侠、猪猪侠、功夫熊猫、我是不白吃，动画角色们只在一瞬间目击到棘斯拉，写一写动画角色们的描述,134,裸片名或仅带实体类型词的作品查询,剧情设定讨论与同人假设问答,False
影视,assistant_random,蜡笔小新,假如蜡笔小新里的美伢和广智看到原版的邋遢大王奇遇记和修复版的是什么反应？,32,裸片名或仅带实体类型词的作品查询,剧情设定讨论与同人假设问答,False
影视,assistant_random,假面骑士,假面骑士Black/RX,8,裸片名或仅带实体类型词的作品查询,裸片名或仅带实体类型词的作品查询,True
影视,assistant_random,电视剧免费,农村电视剧免费连续剧大全,7,下载或安装影视App与排障,获取作品的在线播放入口,False
影视,assistant_random,凹凸世界,凹凸世界同人第一季到第四季：假如空条承太郎来到了凹凸星球大厅大赛的赛场（注：必须描述原著剧情片，每次描述几集）,51,裸片名或仅带实体类型词的作品查询,剧情设定讨论与同人假设问答,False
影视,assistant_random,电视剧,刘浩存演过哪些电视剧,7,裸片名或仅带实体类型词的作品查询,按演职人员反查作品列表,False
影视,assistant_random,韩国电视剧,刚看的韩国电视剧,3,裸片名或仅带实体类型词的作品查询,裸片名或仅带实体类型词的作品查询,True
影视,assistant_random,电影大全,动作战争电影大全,4,导航到指定影视站点或平台,获取作品的在线播放入口,False
影视,assistant_random,电视剧,历年的口碑电视剧,5,裸片名或仅带实体类型词的作品查询,裸片名或仅带实体类型词的作品查询,True
影视,assistant_random,变形金刚,变形金刚起源中矿工都是汽车吗,10,裸片名或仅带实体类型词的作品查询,剧情设定讨论与同人假设问答,False
影视,assistant_random,变形金刚,变形金刚领袖之证第三季,7,裸片名或仅带实体类型词的作品查询,裸片名或仅带实体类型词的作品查询,True
影视,assistant_random,电影大全,古天乐电影大全,3,导航到指定影视站点或平台,按演职人员反查作品列表,False
影视,assistant_random,免费看,古都惊雷粤语版免费看,7,获取作品的在线播放入口,获取作品的在线播放入口,True
影视,assistant_random,叶罗丽,叶罗丽中还有哪些非官配的热门CP,13,裸片名或仅带实体类型词的作品查询,剧情设定讨论与同人假设问答,False
影视,assistant_random,叶罗丽精灵梦,叶罗丽精灵梦第十一季世王为什么无法掌握生命之母的力量呢！,22,裸片名或仅带实体类型词的作品查询,剧情设定讨论与同人假设问答,False
影视,assistant_random,名侦探柯南,名侦探柯南第100集：之后等人们走了，毛利兰才出来，结果被两个人发现然后被两个人一前一后抱着毛利兰让他们住手直接毛利兰不断的挣脱着，但被两个人死死抱着然后正准备把毛利兰抓走带去黑衣女子那，结果毛利兰挣脱，把他们打败了…未完待续,108,裸片名或仅带实体类型词的作品查询,剧情设定讨论与同人假设问答,False
影视,assistant_random,电视剧,后手就为电视剧老吉演到甲米事件,12,裸片名或仅带实体类型词的作品查询,凭情节片段反查片名,False
影视,assistant_random,电视剧,启王的电视剧叫什么,6,裸片名或仅带实体类型词的作品查询,凭情节片段反查片名,False
影视,assistant_random,哆啦A梦,哆啦A梦中如人鱼女王苏菲亚我和可蕾雅和米佳小姐和哆啦A梦伙伴们看到这把正义之剑插在广场空地的土里他们是什么反应说什么话他们一个一个是想把正义之剑拔出来他们怎么说突然大雄把它拔出来了看来正义之剑是选择了大雄这把剑带回家，他妈妈怎么说大雄，你的背后是不是藏了什么东西他怎么说,131,裸片名或仅带实体类型词的作品查询,剧情设定讨论与同人假设问答,False
影视,assistant_random,哆啦A梦,哆啦A梦里二创描写缅北冒险记剧情当六人组及大雄、哆啦A梦、静香、胖虎、小夫还有哆啦美等在道具的旅程奇遇中，以下剧情讲述在小夫家中小夫经常爱炫耀从箱子里拿出从缅北买的亮晶晶玉石给大家羡慕高价值后，大雄惊讶说道伸手去想摸它！但被小夫阻止怕被大雄弄坏，静香欣赏道的反应！胖虎可能质问小夫那个玉石这么贵重怎么买到，四人在小夫家中聊天中，小夫可能嘲讽大雄说道像你这种乡下人是不会明白的，包括胖虎和静香笑了，大雄再也不忍了生气奢望跑回家之后跑回自家房间，哆啦A梦正在看漫画吃铜锣烧看着大雄回来之后闷闷不乐的说，大雄跑过去往哆啦A梦抱在怀里又生气哭着说小夫这个家伙太过分了，他瞧不起我买不起这样玉石几句，这时哆啦美从抽屉下时光机出来了告诉哥哥休假了好消息可能说要去旅行了？大雄坐着抱着双腿头往下，哆啦美也还过来后看着大雄怎么了，哆啦A梦告诉哆啦美事情是这样几句，哆啦美想到办法决定去出国买玉石，大雄得告诉大家得去消息后，以下等后面发展到缅北冒险景点旅程后，哆啦A梦可能如何用什么道具观侧还看到远处电诈园区那些受害者被虐待恶意殴打伤害让大家心理情绪会是什么反应？,469,裸片名或仅带实体类型词的作品查询,剧情设定讨论与同人假设问答,False
影视,assistant_random,哆啦a梦,哆啦a梦被一巴掌拍，飞胖虎说道别攻击他们，作者这时候红超人也变回原来的形态，准备和胖虎比比，谁才是真正的超人？,51,裸片名或仅带实体类型词的作品查询,剧情设定讨论与同人假设问答,False
影视,assistant_random,木乃伊,哇啦啦啦，木乃伊删掉,7,裸片名或仅带实体类型词的作品查询,裸片名或仅带实体类型词的作品查询,True
影视,assistant_random,哈利波特,哈利波特就有大儿子,5,裸片名或仅带实体类型词的作品查询,裸片名或仅带实体类型词的作品查询,True
影视,assistant_random,哈哈哈,哈哈哈，我看吉连怎么打都打不死十七号,15,裸片名或仅带实体类型词的作品查询,剧情设定讨论与同人假设问答,False
影视,assistant_random,哥斯拉,哥斯拉大战基多拉有多高,8,裸片名或仅带实体类型词的作品查询,获取成人或限制级内容,False
影视,assistant_random,汪汪队立大功,哪个平台有《汪汪队立大功》的最新一季全集,14,裸片名或仅带实体类型词的作品查询,核实播出信息与集数,False
影视,assistant_random,免费观看,哪里可以免费观看《逆爱》海外版,11,获取作品的在线播放入口,获取作品的在线播放入口,True
影视,assistant_random,唐山大地震,唐山大地震陈小艺电视剧,6,裸片名或仅带实体类型词的作品查询,按演职人员反查作品列表,False
影视,assistant_random,喜羊羊与灰太狼,喜羊羊与灰太狼之决战次时代B1机器人改造B1身高体重由于B1接二连三失败就连他的兄弟B4都看不下去最后亲自来到地球B4说B1你多次失败浪费太多资源所以我要处决你B1说大哥再给我次机会这一次我会拼上性命去战斗再给我一次机会B4说好吧他给你次机会并会给你身体进行改造啊啊啊啊啊啊在基地上被改造B1去跟小羊们展开战斗最后不敌体内的炸弹被B4引爆最终爆炸阵亡躲在角落B4用望远镜观察步雷黑钻寒天突然出现把他吓一跳刚想逃跑影子剔博士出现B4走另一条路还没跑多远就被影子拦住去路B4跟影子展开战斗最后不敌影子被制服B4说我堂堂指挥官打不过一个弱女子B4最后被制服被抓躲在远处懒羊羊变声成暗杀者声音变成机械旁边B5是他的手下在基地B4看着剔博士不在偷偷跑了剔博士等人赶到时在那家伙早就跑了影子前期捕捉B4尽力逃跑影子拦住他B4打出一个洞逃了出去到达悬崖影子带着寒天黑钻步雷剔博士感到眼见无路可逃B4拿出炸弹跳下去自杀,394,裸片名或仅带实体类型词的作品查询,剧情设定讨论与同人假设问答,False
影视,assistant_random,喜羊羊与灰太狼,喜羊羊与灰太狼奇妙大营救免费观看,9,裸片名或仅带实体类型词的作品查询,获取作品的在线播放入口,False
影视,assistant_random,喜羊羊,喜羊羊之聪明,3,裸片名或仅带实体类型词的作品查询,裸片名或仅带实体类型词的作品查询,True
影视,assistant_random,喜羊羊,喜羊羊他们训练很好灰太狼也掌握好电光棍，美羊羊的藤曼鞭可以让敌人硬控3秒，暖羊羊的权杖可以很好的开大治疗，沸羊羊和懒羊羊也掌控好力量，他们运用晶石升级了，接下来他们要前往晶石赛场，剧说只要拿到传说中的晶石就能变强并且能让人恢复健康什么疾病都会消除，喜羊羊他们和灰太狼踏上了赛场还有慢羊羊红太狼小灰灰他们在赛场外盯着并且保护喜羊羊灰太狼他们,166,裸片名或仅带实体类型词的作品查询,剧情设定讨论与同人假设问答,False
影视,assistant_random,喜羊羊,喜羊羊奇侠大营救的金筷子长老没想到那个和一条蛇长老虽然他们是陷害喜羊羊的最终凶手和幕后黑手不过他们的戏码不错嘛在第五十集演出来的那个苦肉计还致敬了老三国这也是让观众们觉得非常不错的地方像极了周瑜打黄盖老三国的第35集致敬盗了也因此很多人喜欢,117,裸片名或仅带实体类型词的作品查询,直达指定集数的播放页,False
影视,assistant_random,开心超人,喜羊羊：开心超人我叫伽罗,8,裸片名或仅带实体类型词的作品查询,裸片名或仅带实体类型词的作品查询,True
影视,assistant_random,电视剧大全,四库影院电视剧大全,4,导航到指定影视站点或平台,导航到指定影视站点或平台,True
影视,assistant_random,四渡赤水电影,四渡赤水电影，介绍,3,裸片名或仅带实体类型词的作品查询,查询剧情梗概或结局剧透,False
影视,assistant_random,奥特曼,圆古精准拿捏到了所有奥圈粉丝的爱好所以奥特曼观众的爱好只要能把这两个人气王同时给塞到跟奥特曼毫无相干的作品里面百兽战队这个作品里面要能把那些喜欢奥特曼的观众给吸引过来也能把奥圈粉丝给吸引过来捧红这副作品只要圆古点让鹤野刚士回归客串作品质量才会嘎嘎的好,122,裸片名或仅带实体类型词的作品查询,剧情设定讨论与同人假设问答,False
影视,assistant_random,熊出没,在熊出没第一部光头强为何开枪不打死熊大熊二？,19,裸片名或仅带实体类型词的作品查询,剧情设定讨论与同人假设问答,False
影视,assistant_random,在线观看,在线观看网址,2,获取作品的在线播放入口,导航到指定影视站点或平台,False
影视,assistant_random,地缚少年花子君,地缚少年花子君哪个角色最好看？,8,裸片名或仅带实体类型词的作品查询,剧情设定讨论与同人假设问答,False
影视,assistant_random,扫黑风暴,坏人杀破狼洪金宝王宝扫黑风暴吴晓亮孙兴坏人火线吕良伟阿渣坏人渣哥坏人黑老大坏蛋坏人,37,裸片名或仅带实体类型词的作品查询,剧情设定讨论与同人假设问答,False
影视,assistant_random,大决战,大决战刘峙结局怎么样了,8,裸片名或仅带实体类型词的作品查询,查询剧情梗概或结局剧透,False
影视,assistant_random,变形金刚,大力神变形金刚八合一,6,裸片名或仅带实体类型词的作品查询,裸片名或仅带实体类型词的作品查询,True
影视,assistant_random,大话西游,大话西游唐僧说的最经典的几句话,11,裸片名或仅带实体类型词的作品查询,剧情设定讨论与同人假设问答,False
影视,assistant_random,鬼灭之刃,天神古兹的光头强打得过鬼灭之刃的无惨吗？,16,裸片名或仅带实体类型词的作品查询,剧情设定讨论与同人假设问答,False
影视,assistant_random,免费看,天道垂钓擂台赛全集免费看,9,获取作品的在线播放入口,获取作品的在线播放入口,True
影视,assistant_random,奥特曼,奥特曼中所有借力量的变身器,10,裸片名或仅带实体类型词的作品查询,剧情设定讨论与同人假设问答,False
影视,assistant_random,奥特曼,奥美迦奥特曼第27集,7,裸片名或仅带实体类型词的作品查询,直达指定集数的播放页,False
影视,assistant_random,女奥特曼,女奥特曼变成黑暗妖力女战士,9,裸片名或仅带实体类型词的作品查询,裸片名或仅带实体类型词的作品查询,True
影视,assistant_random,女子推理社,女子推理社季完整版,4,裸片名或仅带实体类型词的作品查询,获取作品的在线播放入口,False
影视,assistant_random,哔哩哔哩,如何去掉哔哩哔哩视频的水印,9,导航到指定影视站点或平台,处理平台账号或客服问题,False
影视,assistant_random,欧布奥特曼,如果 黑暗特利迦和欧布奥特曼联手打合成兽斯菲亚雷德王 能赢吗,25,裸片名或仅带实体类型词的作品查询,剧情设定讨论与同人假设问答,False
影视,assistant_random,西游记,如果所有神话人物、西游记人物和梦幻西游角色观影梦幻西游之天命之路第8集完整版假设剧情,39,裸片名或仅带实体类型词的作品查询,直达指定集数的播放页,False
影视,assistant_random,第二十条,如果演员请就位第四季出第二十条剧本的话标注原作编剧张艺谋李萌原作导演张艺谋吗,34,裸片名或仅带实体类型词的作品查询,剧情设定讨论与同人假设问答,False
影视,assistant_random,家有儿女,家有儿女第一季刘星如果穿自己的红黑撞色睡衣去上学会怎样,23,裸片名或仅带实体类型词的作品查询,剧情设定讨论与同人假设问答,False
影视,assistant_random,雷欧奥特曼,小时候幼儿园老师给学生放雷欧奥特曼的时候为什么只放一集就不放了,26,裸片名或仅带实体类型词的作品查询,剧情设定讨论与同人假设问答,False
影视,assistant_random,熊出没,小时候熊出没看多了，一看到有人在锯树，就说哎呦妈呀，这哪来的光头强呀？,32,裸片名或仅带实体类型词的作品查询,剧情设定讨论与同人假设问答,False
影视,assistant_random,小欢喜,小欢喜小梦和乔卫东发生关系宋倩能接受复婚,17,裸片名或仅带实体类型词的作品查询,获取片段、台词或混剪等衍生内容,False
影视,assistant_random,小猪佩奇,小猪佩奇 第十一季 2025中文版 T,15,裸片名或仅带实体类型词的作品查询,裸片名或仅带实体类型词的作品查询,True
影视,assistant_random,小猪佩奇,小猪佩奇中乔治的寓意有哪些解读,11,裸片名或仅带实体类型词的作品查询,剧情设定讨论与同人假设问答,False
影视,assistant_random,小花仙,小花仙人物年龄性别城市介绍,10,裸片名或仅带实体类型词的作品查询,剧情设定讨论与同人假设问答,False
